Contract title,Suppliers name,Buyer name,Buyer parent, Total amount ,Procurement method,Start date,End date, Contract amount ,Contract currency,Source,QQW Link
Primera Sesión Ordinaria de la Junta de Gobierno del INMUJERES el 22 de febrero de 2013. Prestación del servicio para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas.,Innova Convenciones S.A. de C.V.,SECRETARÍA TÉCNICA,INSTITUTO NACIONAL DE LAS MUJERES," $16,815.50 ",direct,2013-02-13T00:00:00.000Z,2013-02-22T00:00:00.000Z," $16,815.50 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/003/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F003%2F2013
INMUJERES/SIMPLIFICADO/001/2013,INNOVA CONVENCIONES SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $18,165.50 ",direct,2013-01-08T00:00:00.000Z,2013-01-11T00:00:00.000Z," $18,165.50 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=211604,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N1-2013
INMUJERES/SIMPLIFICADO/003/2013,INNOVA CONVENCIONES SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $16,815.50 ",direct,2013-02-13T00:00:00.000Z,2013-02-22T00:00:00.000Z," $16,815.50 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=221652,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N13-2013
ADQUISICIÓN DE 200 EJEMPLARES DE MUJERESY HOMBRES MEXICO 2007 ONCEAVA EDICIÓN Y 700 EJEMPLARES EN VERSIÓN DISCO COMPACTO,INSTITUTO NACIONAL DE ESTADISTICA GEOGRAFIA E INFORMATICA,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $75,000.00 ",direct,2007-03-06T00:00:00.000Z,2007-03-08T00:00:00.000Z," $75,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/042/07,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F042%2F07
ADQUISICION DE PUBLICACIÓN MUJERES Y HOMBRES EN MÉXICO DÉCIMO TERCERA EDICIÓN,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA,DIRECCION GRAL DE EVALUACION Y DESARROLLO ESTADISTICO,INSTITUTO NACIONAL DE LAS MUJERES," $86,956.52 ",direct,2009-06-02T00:00:00.000Z,2009-06-15T00:00:00.000Z," $86,956.52 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/092/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F092%2F09
Adquisición de la publicación Mujeres y Hombres ern México décimo cuarta sesión,INSTITUTO NACIONAL DE ESTADISTICA Y GEOGRAFIA E INFORMÁTICA,DIRECCION GRAL DE EVALUACION Y DESARROLLO ESTADISTICO,INSTITUTO NACIONAL DE LAS MUJERES," $50,000.00 ",direct,2010-04-30T00:00:00.000Z,2010-05-31T00:00:00.000Z," $50,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/036/10,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F036%2F10
COMPRA DE 530 APLICACIONES SISTEMA COMPUTARIZADO AMITAI PARA EVALUACIONES DE VALORES EN EL PROCESO DE RECLUTAMIENTO SELECCIÓN Y PROMOCIÓN DE PERSONAL,INTELICOMP S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $68,523.70 ",direct,2010-02-22T00:00:00.000Z,2010-03-08T00:00:00.000Z," $68,523.70 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/002/10,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F002%2F10
ADQUISICIÓN DE 302 APLICACIONES DEL SISTEMA COMPUTARIZADO AMITAI PARA EVALUACIÓN DE VALORES EN EL PROCESO DE EVALUACIÓN Y PROMOCIÓN DEL PERSONAL DEL INSTITUTO,INTELICOMP S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $29,484.26 ",direct,2008-03-27T00:00:00.000Z,2008-04-02T00:00:00.000Z," $29,484.26 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/004/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F004%2F08
COMPRA DE 201 APLICACIONES DEL SISTEMA COMPUTARIZADO AMITAI PARA EVALUACIÓN DE VALORES EN EL PROCESO DE RECLUTAMIENTO SELECCIÓN Y PROMOCIÓN DE PERSONAL,INTELICOMP S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $18,152.31 ",direct,2008-09-26T00:00:00.000Z,2008-10-02T00:00:00.000Z," $18,152.31 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/028/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F028%2F08
347 PRUEBAS DEL SISTEMA COMPUTARIZADO AMITAI PARA EVALUACION DE VALORES EN EL PROCESO DE RECLUTAMIENTO SELECCION Y PROMOCION DE PERSONAL,INTELICOMP SA DE CV,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $43,375.00 ",direct,2009-04-22T00:00:00.000Z,2009-05-05T00:00:00.000Z," $43,375.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/004/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F004%2F09
COMPRA DE 180 APLICACIONES DEL SISTEMA COMPUTARIZADO AMITAI,INTELICOMP SA DE CV,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $25,995.60 ",direct,2009-08-07T00:00:00.000Z,2009-08-28T00:00:00.000Z," $25,995.60 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/014/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F014%2F09
Sistemas de aplicación administrativa,"INTELICOMP, S.A. DE C.V.",Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $43,375.00 ",direct,2009-04-24T00:00:00.000Z,," $43,375.00 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0130&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=SIMP/004/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-130-09
Sistemas de aplicación administrativa,"INTELICOMP, S.A. DE C.V.",Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $25,995.60 ",direct,2009-08-07T00:00:00.000Z,," $25,995.60 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0135&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=SIMP/014/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-135-09
RENTA DE UN SERVIDOR PARA EL HOSPEDAJE E INSTALACION DE UN CMS Y LMS,INTERNET NETWORKS SA DE CV,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $65,620.80 ",direct,2009-05-21T00:00:00.000Z,2009-12-31T00:00:00.000Z," $65,620.80 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/134/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F134%2F09
RENTA DE SERVIDOR,"INTERNET NETWORKS, S.A. DE C.V.",Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $65,620.80 ",direct,2009-05-21T00:00:00.000Z,," $65,620.80 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0103&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=INMUJERES/134/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-103-09
MANTENIMIENTO CORRECTIVO CON REFACCIONES A LOS VIDEOPROYECTORES DEL INSTITUTO,INTRASIAP S.A. DE C.V.,DIRECCIÓN DE ADMINISTRACIÓN,INSTITUTO NACIONAL DE LAS MUJERES," $65,948.04 ",direct,2014-10-15T00:00:00.000Z,2014-10-20T00:00:00.000Z," $65,948.04 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/021/14,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F021%2F14
Suministro de refacciones nuevas no a granel de uso recurrente para equipo de cómputo y bienes informáticos,INTRASIAP S.A. de C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $43,103.45 ",direct,2015-05-27T00:00:00.000Z,2015-12-31T00:00:00.000Z," $43,103.45 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/006/15,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F006%2F15
SIMP/021/14,INTRASIAP SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $65,948.04 ",direct,2014-10-15T00:00:00.000Z,2014-10-20T00:00:00.000Z," $65,948.04 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=450445,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N120-2014
"Suministro de refacciones nuevas, no a granel, de uso recurrente para equipo de cómputo y bienes informáticos",INTRASIAP SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $43,103.45 ",direct,2015-05-27T00:00:00.000Z,2015-12-31T00:00:00.000Z," $43,103.45 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=556809,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N71-2015
Servicios,IP SOLUTIONS S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $69,565.22 ",open,2007-03-26T00:00:00.000Z,2007-12-31T00:00:00.000Z," $69,565.22 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/046/07,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F046%2F07
ELABORACIÓN DE INSTRUMENTOS PARA LA DICTAMINACIÓN DE PROPUESTA PRESENTADAS EL SEGUIMIENTO ASI COMO EL DISEÑO DE UNA GUIA PROCEDIMENTAL PARA LA INTERVENCIÓN EN EL ÁMBITO DE INFLUENCIA DE LAS IMEF.,IRMA VICTORIA JIMENEZ LUGO,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $83,762.16 ",direct,2008-03-18T00:00:00.000Z,2008-04-30T00:00:00.000Z," $83,762.16 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/052/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F052%2F08
SERVICIOS PROFESIONALES,IRMA VICTORIA JIMENEZ LUGO,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $80,841.74 ",direct,2009-10-12T00:00:00.000Z,," $80,841.74 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0032&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=INMUJERES/043/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-032-09
Servicios profesionales para la conformación de un programa de capacitación para la integración de las propuestas que presenten las IMEFEN en el marco del Fondo de Fomento para la Transversalidad de la Perspectiva de Género.,IRMA VICTORIA JIMÉNEZ LUGO,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $80,841.74 ",direct,2009-03-04T00:00:00.000Z,2009-03-12T00:00:00.000Z," $80,841.74 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/043/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F043%2F09
Adquisición de material eléctrico y electrónico para el personal del INSTITUTO.,ISAAC ARRIAGA BAUTISTA,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $95,575.61 ",direct,2017-04-12T00:00:00.000Z,2017-12-31T00:00:00.000Z," $95,575.61 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1104741,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-E21-2017
Adquisición de material eléctrico y electrónico para el personal del INSTITUTO.,Issac Arriaga Bautista,DIRECCIÓN DE ADMINISTRACIÓN,INSTITUTO NACIONAL DE LAS MUJERES," $95,575.61 ",direct,2017-04-12T00:00:00.000Z,2017-12-31T00:00:00.000Z," $95,575.61 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/014/17,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F014%2F17
Adquisición de Block de notas folleto con tamaño final de 21 x 9 cm forro de cartulina bristol 210 grs. interiores de papel ond 90 grsa impresión de forro a 4x4 tintas e interiores a 4x0 tintas el acabado del follto es con una costura de alambre y la del block es con pegamento para despreder las hojas,Jaime Torre Marina,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $32,000.00 ",direct,2011-06-03T00:00:00.000Z,2011-06-15T00:00:00.000Z," $32,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/006/11,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F006%2F11
"Servicios profesionales para desempeñarse como tutora en línea del Curso ¿La Discriminación por Género en el Ámbito Laboral¿, cuyo objetivo es orientar y evaluar el proceso de aprendizaje de las/os participantes inscritos en dos aperturas de dicho curso",JANET SAAVEDRA VAZQUEZ,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $51,724.12 ",direct,2012-07-10T00:00:00.000Z,2012-10-19T00:00:00.000Z," $25,862.06 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=185226,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N101-2012
Servicios profesionales para desempeñarse como tutora en línea del Curso La Discriminación por Género en el Ámbito Laboral cuyo objetivo es orientar y evaluar el proceso de aprendizaje de las/os participantes inscritos en dos aperturas de dicho curso.,Janet Saavedra Vazquez,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $25,862.06 ",direct,2012-07-10T00:00:00.000Z,2012-10-19T00:00:00.000Z," $25,862.06 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/071/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F071%2F12
Servicios para desempeñarse como tutora en línea del Curso Básico en Género que ofrecerá la Dirección de Capacitación y Profesionalización durante el ejercicio fiscal 2011,Jeniffer Mercedes Aguilar Pérez,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $72,413.76 ",direct,2011-04-05T00:00:00.000Z,2011-11-30T00:00:00.000Z," $72,413.76 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/020/11,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F020%2F11
Servicios para desempeñarse como tutora en línea del Curso Básico en Género que ofrecerá la Dirección de Capacitación y Profesionalización durante el ejercicio fiscal 2012.,Jeniffer Mercedes Aguilar Pérez,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $51,724.12 ",direct,2012-03-06T00:00:00.000Z,2012-09-30T00:00:00.000Z," $51,724.12 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/040/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F040%2F12
SERVICIOS PROFESIONALES PARA BRINDAR TUTORIA EN LINEA,JENNIFER MERCEDES AGUILAR PEREZ,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $30,260.00 ",direct,2009-08-07T00:00:00.000Z,2009-11-30T00:00:00.000Z," $30,260.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/153/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F153%2F09
Servicios profesionales para orientar el proceso de aprendizaje de las/os participantes del curso de sensibilización en género a travésd de la tutoría en línea,JENNIFER MERCEDES AGUILAR PÉREZ,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $72,413.81 ",direct,2010-05-18T00:00:00.000Z,2010-12-15T00:00:00.000Z," $72,413.81 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/041/10,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F041%2F10
SERVICIOS DE TUTORýA,JENNIFER MERCEDES AGUILAR PÉREZ,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $72,413.81 ",direct,2010-05-18T00:00:00.000Z,," $72,413.81 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0034&vv_AnoInv=2010&vv_TipInv=D&vv_NumCon=INMUJERES/041/10&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-034-10
SERVICIOS PROFESIONALES,JENNIFER MERCEDES AGUILAR PÉREZ,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $30,956.52 ",direct,2009-08-07T00:00:00.000Z,," $30,956.52 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0118&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=INMUJERES/153/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-118-09
"Servicios profesionales para desempeñarse como tutora en línea del Curso ¿La Discriminación por Género en el Ámbito Laboral¿, cuyo objetivo es orientar y evaluar el proceso de aprendizaje de las/os participantes inscritos en dos aperturas de dicho curso",JOCELIN CECILIA DE ALBA RABAGO,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $51,724.12 ",direct,2012-07-10T00:00:00.000Z,2012-10-19T00:00:00.000Z," $25,862.06 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=185226,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N101-2012
Servicios profesionales para desempeñarse como tutora en línea del Curso La Discriminación por Género en el Ámbito Laboral cuyo objetivo es orientar y evaluar el proceso de aprendizaje de las/os participantes inscritos en dos aperturas de dicho curso.,Jocelin Cecilia de Alba Rabago,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $25,862.06 ",direct,2012-07-10T00:00:00.000Z,2012-10-19T00:00:00.000Z," $25,862.06 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/073/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F073%2F12
ASESORÍA EXTERNA EN MATERIA DE SEGUROS,JORGE BARBA PINGARRÓN,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $29,500.00 ",direct,2008-11-04T00:00:00.000Z,2008-12-31T00:00:00.000Z," $29,500.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/032/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F032%2F08
Servicios consistentes en asesoría externa,Jorge Barba Pingarrón,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $27,500.00 ",direct,2010-09-10T00:00:00.000Z,2010-12-31T00:00:00.000Z," $27,500.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/024/10,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F024%2F10
ASESORÍA EXTERNA EN MATERIA DE SEGUROS,JORGE BARBA PINGARRÓN,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $26,500.00 ",direct,2007-10-30T00:00:00.000Z,2007-12-14T00:00:00.000Z," $26,500.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/019/07,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F019%2F07
